ObservationId,ClassId
3399809402,375
3399809403,1447
3399809404,713
3399809405,1404
3399809407,375
3399809408,1440
3399809409,1590
3399809410,685
3399809411,553
3399809412,744
3399809413,136
3399809414,636
3399809415,1352
3399809416,63
3399809417,883
3399809418,366
3399809419,856
3399809420,1146
3399809421,214
3399809422,899
3399809423,1038
3399809425,286
3399809426,1300
3399809427,687
3399809428,1426
3399809429,897
3399809430,533
3399809431,74
3399809433,535
3399809434,233
3399809436,262
3399810301,292
3399810302,773
3399810303,201
3399810304,188
3399810305,745
3399810306,1573
3399810307,232
3399810308,794
3399810309,1287
3399810310,1310
3399810311,1186
3399810312,1121
3399810313,1549
3399810314,846
3399810315,648
3399810316,68
3399810317,937
3399810318,713
3399810322,1573
3399810326,992
3399810329,657
3399810330,580
3399810331,1128
3399810333,185
3399810334,887
3399810335,949
3399810336,1135
3399810338,413
3399810339,591
3399810340,287
3399810341,1054
3399810342,1296
3399810343,1520
3399810344,361
3399810345,246
3399810346,653
3399810347,389
3399810349,1399
3399810350,648
3399810351,170
3399810352,764
3399810353,480
3399810354,1184
3399810355,377
3399810356,657
3399810357,1595
3399810359,685
3399810360,685
3399810361,1500
3399810362,963
3399810364,1022
3399810365,1401
3399810366,169
3399810367,1175
3399810368,1184
3399810369,738
3399810371,1005
3399810372,42
3399810373,225
3399810375,375
3399810377,887
3399810378,982
3399810379,1079
3399810380,1184
3399810381,1129
3399810383,770
3399810385,240
3399810386,1172
3399810388,929
3399810391,770
3399810392,1296
3399810393,794
3399810394,1401
3399810395,96
3399810396,743
3399810397,487
3399810398,934
3399810399,1549
3399810400,1404
3399810401,687
3399810403,75
3399810404,63
3399810405,963
3399810406,83
3399810408,553
3399810409,103
3399810411,1109
3399810412,1301
3399810413,1239
3399810414,105
3399810415,357
3399810416,885
3399810417,636
3399810418,384
3399810419,1184
3399810420,1595
3399810425,368
3399810426,636
3399810427,1420
3399810428,651
3399810429,1590
3399810430,973
3399810432,983
3399810433,645
3399810434,1184
3399810435,1033
3399810436,1366
3399811301,1099
3399811302,506
3399811303,1132
3399811305,663
3399811307,1005
3399811309,235
3399811310,214
3399811311,546
3399811312,75
3399811313,267
3399811314,333
3399811315,136
3399811319,170
3399811320,1527
3399811321,845
3399811322,124
3399811324,1298
3399811326,1135
3399811328,43
3399811329,555
3399811330,1426
3399811331,169
3399811332,468
3399811335,1595
3399811337,1537
3399811338,489
3399811339,44
3399811341,1054
3399811342,361
3399811343,357
3399811345,662
3399811346,214
3399811347,129
3399811348,663
3399811349,224
3399811350,262
3399811351,262
3399811353,637
3399811354,1573
3399811357,460
3399811358,74
3399811359,781
3399811360,1239
3399811361,465
3399811362,648
3399811363,1059
3399811364,969
3399811366,1486
3399811368,384
3399811369,992
3399811370,1491
3399811372,1206
3399811373,100
3399811374,1440
3399811376,534
3399811377,46
3399811378,62
3399811380,1062
3399811381,367
3399811382,223
3399811383,796
3399811386,963
3399811389,1115
3399811391,170
3399811392,702
3399811393,648
3399811394,46
3399811395,182
3399811396,795
3399811397,242
3399811399,648
3399811401,489
3399811403,536
3399811404,263
3399811405,1144
3399811406,852
3399811407,748
3399811408,1437
3399811409,1296
3399811410,741
3399811411,987
3399811412,559
3399811413,591
3399811415,648
3399811416,1483
3399811417,492
3399811418,1107
3399811421,1572
3399811422,1283
3399811424,1199
3399811426,976
3399811427,1447
3399811428,43
3399811429,836
3399812302,99
3399812303,794
3399812304,1481
3399812305,46
3399812307,62
3399812308,288
3399812310,885
3399812311,1404
3399812316,1186
3399812318,368
3399812323,366
3399812324,469
3399812325,75
3399812326,185
3399812328,225
3399812330,214
3399812331,534
3399812333,44
3399812334,99
3399812335,975
3399812336,1301
3399812337,63
3399812338,477
3399812340,809
3399812341,1478
3399812342,225
3399812343,1522
3399812344,648
3399812345,975
3399812346,1182
3399812347,637
3399812348,1182
3399812349,1024
3399812352,993
3399812353,43
3399812354,648
3399812355,489
3399812357,897
3399812358,713
3399812359,130
3399812361,1481
3399812362,1338
3399812364,553
3399812365,1022
3399812366,62
3399812367,375
3399812368,766
3399812369,711
3399812370,536
3399812371,216
3399812374,136
3399812375,1155
3399812376,1572
3399812377,515
3399812383,99
3399812384,214
3399812385,1121
3399812386,986
3399812387,856
3399812388,883
3399812389,884
3399812390,266
3399812393,608
3399812395,591
3399812398,347
3399812399,958
3399812400,666
3399812401,1486
3399812402,506
3399812403,620
3399812404,90
3399812405,88
3399812406,744
3399812407,536
3399812411,639
3399812412,61
3399812413,637
3399812414,639
3399812415,987
3399812418,1355
3399812419,144
3399812420,93
3399813301,60
3399813302,1268
3399813304,850
3399813305,456
3399813306,776
3399813310,1483
3399813311,663
3399813312,1224
3399813313,489
3399813314,1437
3399813315,553
3399813316,582
3399813317,368
3399813321,1184
3399813326,854
3399813327,512
3399813328,1211
3399813329,881
3399813330,384
3399813331,1115
3399813332,61
3399813333,1144
3399813334,929
3399813335,1572
3399813336,738
3399813337,1296
3399813338,1108
3399813339,333
3399813340,1107
3399813341,1460
3399813342,136
3399813343,533
3399813345,770
3399813346,42
3399813347,740
3399813348,343
3399813349,745
3399813353,1256
3399813354,266
3399813355,1433
3399813356,515
3399813359,538
3399813360,384
3399813362,83
3399813364,745
3399813365,1438
3399813366,887
3399813368,99
3399813369,89
3399813372,18
3399813373,473
3399813374,884
3399813375,648
3399813376,225
3399813377,934
3399813378,266
3399813379,1242
3399813380,1513
3399813383,515
3399813384,366
3399813385,877
3399813386,1106
3399813387,103
3399813388,687
3399813389,242
3399813391,379
3399813392,489
3399813393,262
3399813395,1146
3399813396,1590
3399813397,229
3399813399,406
3399813400,231
3399813401,969
3399813402,1331
3399813403,1587
3399813404,214
3399813405,551
3399813406,223
3399813407,553
3399813408,687
3399813409,515
3399813410,1239
3399813411,770
3399813412,180
3399813415,651
3399813416,366
3399813417,489
3399813418,651
3399813420,785
3399813422,171
3399813423,687
3399813425,42
3399813426,1590
3399813428,1572
3399813429,770
3399814302,182
3399814303,32
3399814304,357
3399814305,1438
3399814307,63
3399814309,934
3399814310,1301
3399814311,989
3399814312,1054
3399814313,1215
3399814314,368
3399814315,885
3399814316,1061
3399814317,662
3399814318,295
3399814319,1456
3399814320,989
3399814321,999
3399814322,986
3399814327,1357
3399814328,63
3399814329,1137
3399814330,1596
3399814331,489
3399814332,863
3399814333,5
3399814335,534
3399814336,854
3399814338,865
3399814339,648
3399814340,166
3399814341,527
3399814342,262
3399814344,214
3399814345,885
3399814346,1518
3399814347,368
3399814348,1028
3399814349,739
3399814350,648
3399814351,713
3399814352,899
3399814353,1061
3399814354,136
3399814355,1028
3399814356,225
3399814357,228
3399814358,1540
3399814359,745
3399814360,663
3399814361,242
3399814362,885
3399814363,1108
3399814364,525
3399814366,1040
3399814370,776
3399814371,790
3399814372,648
3399814373,1213
3399814374,368
3399814376,776
3399814377,215
3399814378,469
3399814379,651
3399814380,356
3399814382,1595
3399814383,591
3399814387,283
3399814388,131
3399814389,854
3399814390,1590
3399814391,702
3399814392,168
3399814393,61
3399814394,929
3399814396,225
3399814397,637
3399814398,1386
3399814400,1202
3399814401,1146
3399814402,993
3399814403,63
3399814404,386
3399814405,1184
3399814406,967
3399814408,43
3399814409,591
3399814410,745
3399814411,854
3399814412,225
3399814413,1005
3399814414,657
3399814417,366
3399814418,651
3399814420,1575
3399814422,931
3399814423,653
3399814424,536
3399814425,1213
3399815302,111
3399815303,1582
3399815304,961
3399815305,69
3399815306,1401
3399815307,543
3399815308,368
3399815309,1184
3399815310,1537
3399815311,854
3399815312,594
3399815313,834
3399815314,262
3399815316,1064
3399815317,553
3399815319,1440
3399815321,1587
3399815322,536
3399815323,75
3399815324,368
3399815325,576
3399815326,975
3399815327,1221
3399815330,387
3399815332,637
3399815333,845
3399815334,74
3399815335,648
3399815337,961
3399815338,635
3399815339,899
3399815340,645
3399815341,653
3399815342,1149
3399815343,975
3399815344,773
3399815345,214
3399815346,1401
3399815347,747
3399815348,1061
3399815349,673
3399815350,856
3399815351,1038
3399815352,1568
3399815355,15
3399815356,661
3399815357,492
3399815358,1401
3399815359,1039
3399815361,1071
3399815362,506
3399815363,1107
3399815365,724
3399815366,992
3399815370,745
3399815371,252
3399815372,816
3399815374,1523
3399815375,1411
3399815376,1445
3399815377,214
3399815378,534
3399815379,1214
3399815380,555
3399815381,809
3399815382,43
3399815385,1482
3399815386,63
3399815387,555
3399815388,897
3399815389,1137
3399815390,745
3399815392,1447
3399815394,1040
3399815395,997
3399815396,148
3399815397,170
3399815398,83
3399815399,882
3399815400,1089
3399815401,295
3399815402,1590
3399815403,745
3399815404,131
3399815405,657
3399815406,536
3399815407,1215
3399815408,745
3399815409,366
3399815412,229
3399815413,651
3399815414,1240
3399815415,215
3399815417,651
3399815419,1404
3399815422,1590
3399815423,287
3399815425,949
3406477302,164
3406477303,1584
3406477304,762
3406477305,1240
3406477308,225
3406477309,669
3406477310,557
3406477311,1059
3406477312,1283
3406477316,88
3406477318,1440
3406477319,368
3406477320,1589
3406477321,689
3406477323,388
3406477324,1480
3406477325,129
3406477326,901
3406477327,214
3406477328,865
3406477329,687
3406477334,214
3406477335,1146
3406477337,1146
3406477340,1175
3406477344,663
3406477345,386
3406477347,105
3406477348,473
3406477350,129
3406477351,88
3406477352,664
3406477353,1061
3406477354,1543
3406477355,88
3406477357,713
3406477358,384
3406477359,790
3406477360,1357
3406477361,934
3406477362,1481
3406477364,836
3406477365,1121
3406477366,252
3406477367,267
3406477369,881
3406477370,1239
3406477371,144
3406477372,931
3406477373,1023
3406477374,171
3406477376,352
3406477377,75
3406477378,16
3406477385,592
3406477386,1128
3406477387,223
3406478303,1267
3406478304,368
3406478305,1205
3406478306,665
3406478307,219
3406478308,535
3406478309,168
3406478310,840
3406478311,170
3406478312,855
3406478313,591
3406478314,764
3406478315,1552
3406478316,1500
3406478317,785
3406478318,524
3406478319,989
3406478323,366
3406478324,1098
3406478326,366
3406478327,885
3406478328,901
3406478329,1395
3406478330,1482
3406478331,1434
3406478332,885
3406478333,75
3406478335,772
3406478336,967
3406478337,32
3406478340,589
3406478341,1600
3406478342,657
3406478346,906
3406478348,75
3406478349,949
3406478350,357
3406478351,506
3406478353,553
3406478355,794
3406478356,1526
3406478357,741
3406478358,739
3406478360,687
3406478361,591
3406478362,136
3406478363,88
3406478364,1092
3406478365,1357
3406478367,877
3406478368,75
3406478369,368
3406478370,1542
3406478371,252
3406478373,865
3406478374,206
3406478375,928
3406478376,324
3406478377,1385
3406478378,345
3406478379,1357
3406478380,856
3406478381,375
3406478382,366
3406478383,744
3406478388,225
3406478391,74
3406478394,671
3406479302,408
3406479303,1098
3406479304,553
3406479305,1239
3406479307,231
3406479308,136
3406479310,748
3406479312,663
3406479313,1109
3406479314,225
3406479315,673
3406479316,1491
3406479317,1486
3406479318,368
3406479319,543
3406479320,591
3406479321,515
3406479322,351
3406479324,533
3406479325,1301
3406479326,1215
3406479327,1543
3406479329,144
3406479330,1182
3406479331,100
3406479332,651
3406479335,748
3406479336,1590
3406479337,249
3406479338,469
3406479341,1526
3406479342,259
3406479344,1357
3406479345,1526
3406479346,75
3406479347,854
3406479348,235
3406479350,1186
3406479351,1491
3406479352,168
3406479353,1427
3406479354,171
3406479355,1212
3406479356,491
3406479357,103
3406479358,1115
3406479359,653
3406479360,1482
3406479361,591
3406479362,795
3406479363,651
3406479364,324
3406479367,1526
3406479368,1526
3406479369,1549
3406479370,94
3406479372,1059
3406479373,213
3406479374,531
3406479378,1573
3406479379,1301
3406479380,854
3406480301,831
3406480302,846
3406480303,1531
3406480304,1098
3406480305,150
3406480307,1001
3406480309,669
3406480310,1420
3406480312,1460
3406480315,652
3406480316,366
3406480317,963
3406480318,1366
3406480319,648
3406480320,764
3406480321,651
3406480322,639
3406480323,657
3406480324,1182
3406480325,1543
3406480326,949
3406480327,1596
3406480328,937
3406480329,1531
3406480330,1437
3406480332,1486
3406480333,1491
3406480334,384
3406480337,1186
3406480338,63
3406480339,744
3406480341,242
3406480342,1447
3406480343,170
3406480344,779
3406480345,664
3406480347,877
3406480348,1595
3406480349,973
3406480350,1054
3406480351,43
3406480354,553
3406480355,744
3406480356,105
3406480357,525
3406480358,1457
3406480359,1239
3406480360,608
3406480361,1014
3406480363,636
3406480364,1109
3406480366,745
3406480367,229
3406480368,20
3406480369,637
3406480370,514
3406480371,606
3406480372,1239
3406480373,61
3406480374,744
3406480375,214
3406480377,74
3406480378,235
3406480379,929
3406480380,1115
3406480381,120
3406480382,1299
3406480383,636
3406480384,1403
3406480385,103
3406480387,1158
3406480388,112
3406480393,881
3406480394,266
3406480395,489
3406480396,745
3406481301,91
3406481302,345
3406481304,713
3406481306,535
3406481307,259
3406481309,794
3406481310,401
3406481311,1520
3406481314,738
3406481315,123
3406481317,225
3406481318,637
3406481319,74
3406481320,1357
3406481322,639
3406481323,155
3406481324,893
3406481325,1482
3406481327,1486
3406481328,357
3406481330,1404
3406481331,636
3406481332,345
3406481333,594
3406481335,671
3406481336,651
3406481338,1447
3406481339,387
3406481340,74
3406481341,343
3406481342,648
3406481344,1441
3406481347,1595
3406481348,1215
3406481349,43
3406481350,744
3406481351,653
3406481352,225
3406481353,1336
3406481354,4
3406481355,553
3406481356,93
3406481357,1270
3406481359,885
3406481361,1239
3406481362,841
3406481363,536
3406481364,324
3406481365,1483
3406481366,1302
3406481367,42
3406481368,950
3406481369,655
3406481370,225
3406481371,543
3406481372,225
3406481373,663
3406481374,883
3406481375,363
3406481377,591
3406481378,267
3406481379,1005
3406481380,711
3406481381,309
3406481386,1175
3406481387,688
3406481390,885
3406482301,408
3406482304,182
3406482305,790
3406482307,4
3406482308,11
3406482309,60
3406482311,1061
3406482312,14
3406482313,162
3406482314,604
3406482315,1336
3406482317,62
3406482319,267
3406482321,645
3406482322,639
3406482323,1573
3406482325,32
3406482327,912
3406482328,934
3406482329,1424
3406482331,42
3406482332,1182
3406482334,99
3406482335,865
3406482337,868
3406482339,637
3406482341,744
3406482342,225
3406482345,967
3406482346,1447
3406482347,213
3406482350,538
3406482351,1214
3406482352,973
3406482353,713
3406482354,1296
3406482355,713
3406482356,4
3406482357,1212
3406482358,214
3406482359,368
3406482360,93
3406482361,663
3406482362,591
3406482363,1040
3406482364,790
3406482365,920
3406482366,1595
3406482367,1296
3406482368,46
3406482370,933
3406482372,266
3406482373,249
3406482374,228
3406482376,969
3406482377,922
3406482378,974
3406482381,1223
3406482387,648
3406482388,630
3406483303,648
3406483304,734
3406483306,1075
3406483307,770
3406483309,949
3406483310,136
3406483314,987
3406483315,16
3406483316,636
3406483318,1590
3406483319,653
3406483320,637
3406483321,1486
3406483322,1481
3406483323,1523
3406483324,42
3406483325,225
3406483326,937
3406483327,1144
3406483328,345
3406483329,893
3406483331,1214
3406483333,1028
3406483334,748
3406483341,345
3406483342,655
3406483343,745
3406483344,1171
3406483345,770
3406483346,639
3406483347,962
3406483348,362
3406483349,94
3406483350,1107
3406483352,591
3406483353,99
3406483354,651
3406483355,689
3406483356,389
3406483357,687
3406483358,74
3406483359,1119
3406483360,1238
3406483362,103
3406483364,606
3406483365,214
3406483366,529
3406483367,343
3406483368,1221
3406483370,1056
3406483373,934
3406483374,642
3406483375,534
3406483376,950
3406483377,103
3406483384,1395
3406483385,136
3406483388,1213
3406483389,354
3406484302,1046
3406484303,830
3406484305,171
3406484306,1186
3406484307,976
3406484310,883
3406484313,713
3406484315,1214
3406484318,636
3406484319,391
3406484320,1239
3406484321,1357
3406484322,489
3406484323,536
3406484325,648
3406484326,1595
3406484328,492
3406484329,169
3406484330,651
3406484334,163
3406484336,934
3406484337,1186
3406484338,591
3406484339,929
3406484340,639
3406484343,389
3406484345,1213
3406484347,75
3406484348,854
3406484349,1590
3406484350,854
3406484351,881
3406484352,63
3406484353,772
3406484354,553
3406484355,949
3406484356,950
3406484357,889
3406484358,969
3406484359,268
3406484360,166
3406484361,1137
3406484363,534
3406484364,1137
3406484365,165
3406484366,1537
3406484367,225
3406484368,1115
3406484369,516
3406484370,555
3406484371,124
3406484373,1214
3406484375,372
3406484376,103
3406484377,536
3406484378,184
3406484379,745
3406484380,1025
3406484381,639
3406484386,205
3406484387,1227
3406484390,1059
3406485303,1296
3406485304,312
3406485306,854
3406485308,529
3406485309,42
3406485311,1047
3406485312,1104
3406485313,416
3406485314,553
3406485315,528
3406485317,805
3406485318,213
3406485319,1113
3406485320,75
3406485321,901
3406485322,8
3406485323,673
3406485324,1401
3406485325,368
3406485326,376
3406485327,745
3406485328,1186
3406485329,536
3406485330,929
3406485331,1232
3406485332,99
3406485334,1182
3406485335,108
3406485339,88
3406485340,1082
3406485343,770
3406485344,168
3406485345,343
3406485346,1242
3406485347,580
3406485351,1346
3406485353,368
3406485354,1336
3406485356,1182
3406485357,854
3406485359,492
3406485360,1573
3406485361,591
3406485362,1061
3406485363,99
3406485364,591
3406485365,42
3406485366,324
3406485367,1272
3406485368,1519
3406485369,745
3406485371,1531
3406485372,46
3406485373,1535
3406485374,987
3406485375,1470
3406485376,657
3406485377,863
3406485378,225
3406485379,171
3406485380,105
3406485381,215
3406485390,636
3406486302,543
3406486305,296
3406486306,359
3406486308,1491
3406486309,893
3406486310,1500
3406486311,1401
3406486312,266
3406486314,1486
3406486315,843
3406486316,1242
3406486318,1595
3406486319,1395
3406486320,368
3406486322,346
3406486323,687
3406486324,357
3406486325,1595
3406486326,367
3406486327,88
3406486328,1182
3406486329,934
3406486330,249
3406486334,1239
3406486335,384
3406486336,343
3406486337,1497
3406486341,854
3406486343,1182
3406486348,1447
3406486349,1184
3406486350,1590
3406486352,345
3406486353,552
3406486354,1595
3406486356,1533
3406486357,744
3406486358,90
3406486359,1061
3406486360,136
3406486361,605
3406486362,136
3406486363,745
3406486364,893
3406486365,655
3406486369,387
3406486370,218
3406486371,745
3406486372,620
3406486373,900
3406486374,93
3406486375,1543
3406486377,854
3406486378,608
3406486379,1054
3406486380,903
3406486381,1040
3406486387,1500
3406486388,591
3406486390,747
3406488303,182
3406488304,394
3406488305,82
3406488306,1038
3406488307,883
3406488308,770
3406488309,1239
3406488310,225
3406488311,1491
3406488312,383
3406488313,259
3406488314,738
3406488316,1184
3406488317,1135
3406488318,267
3406488319,1301
3406488320,1115
3406488322,1146
3406488323,105
3406488324,216
3406488325,0
3406488326,1297
3406488327,1395
3406488328,372
3406488329,478
3406488330,1128
3406488331,975
3406488332,982
3406488335,1061
3406488336,309
3406488337,992
3406488338,724
3406488340,42
3406488341,1020
3406488342,934
3406488344,1491
3406488345,1128
3406488346,836
3406488349,506
3406488351,536
3406488353,636
3406488354,974
3406488355,119
3406488356,1146
3406488357,974
3406488358,1214
3406488360,342
3406488361,1283
3406488362,492
3406488363,469
3406488364,1239
3406488365,553
3406488366,262
3406488367,374
3406488368,893
3406488369,1269
3406488371,196
3406488372,368
3406488373,992
3406488374,1481
3406488375,1038
3406488376,210
3406488377,384
3406488378,883
3406488380,425
3406488381,1059
3406488382,212
3406488383,96
3406488385,1395
3406488386,687
3406489302,447
3406489303,848
3406489305,425
3406489306,506
3406489307,620
3406489308,1554
3406489309,397
3406489311,366
3406489312,663
3406489313,891
3406489314,368
3406489315,460
3406489316,533
3406489317,1447
3406489318,664
3406489319,1484
3406489320,641
3406489321,854
3406489322,357
3406489323,1532
3406489324,1190
3406489325,266
3406489326,1595
3406489327,75
3406489328,214
3406489329,962
3406489330,756
3406489331,1491
3406489332,99
3406489333,1107
3406489337,639
3406489338,1404
3406489339,934
3406489342,1115
3406489343,553
3406489344,1476
3406489345,133
3406489346,651
3406489347,555
3406489348,1573
3406489349,648
3406489350,536
3406489351,1020
3406489352,1526
3406489353,1059
3406489354,1491
3406489356,1371
3406489357,770
3406489358,1037
3406489359,1491
3406489360,636
3406489361,1093
3406489363,999
3406489364,1395
3406489365,639
3406489366,1038
3406489368,345
3406489369,489
3406489370,480
3406489371,394
3406489372,846
3406489373,949
3406489374,840
3406489375,1296
3406489376,131
3406489377,225
3406489378,854
3406489379,536
3406489380,1043
3406489381,216
3406489387,1302
3406490302,386
3406490303,1142
3406490304,747
3406490305,404
3406490306,1595
3406490308,83
3406490309,992
3406490310,1064
3406490312,891
3406490313,536
3406490314,387
3406490315,1061
3406490316,648
3406490317,651
3406490319,606
3406490320,955
3406490321,1330
3406490322,170
3406490323,93
3406490325,1433
3406490327,166
3406490328,105
3406490329,1020
3406490330,975
3406490331,1275
3406490334,168
3406490336,967
3406490337,46
3406490339,594
3406490340,1239
3406490341,62
3406490342,1543
3406490343,368
3406490344,639
3406490345,1270
3406490347,865
3406490348,1213
3406490349,83
3406490352,1270
3406490353,1182
3406490355,1213
3406490356,74
3406490358,43
3406490359,74
3406490360,687
3406490361,553
3406490362,865
3406490363,42
3406490364,1283
3406490365,1014
3406490366,242
3406490367,506
3406490368,136
3406490369,63
3406490371,180
3406490372,242
3406490373,1363
3406490374,1103
3406490375,637
3406490376,663
3406490377,1146
3406490378,1214
3406490379,70
3406490380,402
3406490387,995
3406491301,625
3406491303,1474
3406491304,305
3406491305,770
3406491306,72
3406491307,857
3406491309,553
3406491310,63
3406491311,950
3406491313,645
3406491314,648
3406491315,386
3406491318,1224
3406491319,771
3406491320,934
3406491325,366
3406491326,534
3406491327,368
3406491328,1239
3406491331,1437
3406491332,100
3406491333,756
3406491334,744
3406491335,688
3406491336,937
3406491337,885
3406491338,687
3406491339,657
3406491340,1296
3406491341,75
3406491342,246
3406491350,1355
3406491354,1225
3406491355,105
3406491356,949
3406491357,1595
3406491359,673
3406491361,877
3406491363,1437
3406491366,249
3406491367,105
3406491369,929
3406491370,1001
3406491372,249
3406491373,13
3406491374,536
3406491375,169
3406491378,1306
3406491379,1182
3406491380,663
3406491381,510
3406491382,1146
3406491383,533
3406491384,1082
3406491385,664
3406491386,1061
3406491387,762
3406491390,768
3406491391,952
3406491392,93
3406491393,171
3406491394,1518
3406491395,371
3406491396,536
3406491402,963
3406491403,657
3406492301,1159
3406492302,1171
3406492303,16
3406492304,14
3406492306,1049
3406492307,182
3406492308,1268
3406492309,976
3406492310,986
3406492312,637
3406492313,469
3406492314,1076
3406492315,88
3406492316,1239
3406492317,636
3406492319,1182
3406492320,536
3406492321,553
3406492322,249
3406492323,1491
3406492324,591
3406492325,937
3406492326,591
3406492330,865
3406492331,1071
3406492334,538
3406492335,687
3406492336,366
3406492337,952
3406492338,1542
3406492340,1478
3406492341,688
3406492342,810
3406492343,907
3406492344,407
3406492345,1482
3406492346,515
3406492347,354
3406492348,1532
3406492349,651
3406492351,366
3406492352,594
3406492353,885
3406492354,687
3406492355,738
3406492356,1020
3406492357,636
3406492358,168
3406492359,262
3406492360,655
3406492361,1239
3406492362,591
3406492363,1595
3406492364,934
3406492365,492
3406492366,651
3406492367,787
3406492368,962
3406492369,103
3406492371,1486
3406492372,885
3406492373,1447
3406492376,205
3406492377,720
3406492378,1059
3406492379,461
3406492380,883
3406492381,324
3406492383,846
3406492390,1491
3406493301,1159
3406493302,408
3406493303,225
3406493304,72
3406493305,92
3406493306,75
3406493308,1083
3406493309,1549
3406493310,1104
3406493311,1232
3406493312,1447
3406493313,377
3406493316,377
3406493317,1028
3406493318,536
3406493320,1132
3406493322,748
3406493323,368
3406493324,1283
3406493325,25
3406493327,506
3406493328,1115
3406493330,1239
3406493331,663
3406493332,465
3406493333,100
3406493334,1180
3406493336,1059
3406493337,1526
3406493338,1483
3406493340,8
3406493341,1283
3406493342,375
3406493343,836
3406493344,1447
3406493346,170
3406493347,492
3406493348,1486
3406493349,225
3406493350,1005
3406493353,1184
3406493354,74
3406493355,973
3406493356,1595
3406493357,1486
3406493358,517
3406493360,885
3406493361,986
3406493362,367
3406493363,924
3406493364,591
3406493365,648
3406493366,745
3406493367,594
3406493368,242
3406493369,770
3406493370,1287
3406493371,1059
3406493372,1491
3406493373,225
3406493374,536
3406493375,262
3406493376,865
3406493377,591
3406493378,170
3406493379,522
3406493380,63
3406493381,15
3406493383,1401
3406493385,636
3406493386,492
3406493387,1309
3406493393,1184
3406494304,645
3406494305,168
3406494306,394
3406494307,460
3406494308,367
3406494309,373
3406494310,854
3406494311,986
3406494312,897
3406494313,509
3406494314,1128
3406494315,75
3406494316,354
3406494318,366
3406494319,899
3406494320,643
3406494322,1224
3406494323,1576
3406494324,883
3406494325,662
3406494326,218
3406494328,517
3406494330,671
3406494331,553
3406494332,620
3406494333,469
3406494334,1274
3406494335,854
3406494336,555
3406494337,1301
3406494339,591
3406494341,949
3406494342,103
3406494343,685
3406494344,832
3406494345,1483
3406494346,591
3406494347,342
3406494348,61
3406494349,249
3406494351,368
3406494354,1301
3406494355,515
3406494357,1595
3406494358,663
3406494359,899
3406494360,368
3406494361,1061
3406494362,366
3406494363,1401
3406494364,1061
3406494365,1079
3406494366,1526
3406494367,357
3406494368,32
3406494369,246
3406494370,1182
3406494371,1590
3406494372,687
3406494373,1437
3406494375,641
3406494376,166
3406494377,1182
3406494379,940
3406494382,123
3406494385,641
3406494386,764
3406495301,337
3406495305,1357
3406495306,214
3406495307,63
3406495309,976
3406495310,1367
3406495311,1000
3406495312,228
3406495313,843
3406495314,215
3406495315,1283
3406495317,74
3406495318,1272
3406495319,1300
3406495320,1491
3406495321,534
3406495323,267
3406495324,1301
3406495325,368
3406495326,1182
3406495327,885
3406495329,713
3406495330,689
3406495331,215
3406495332,1447
3406495333,1239
3406495335,1242
3406495336,103
3406495337,80
3406495338,745
3406495339,354
3406495342,770
3406495344,1186
3406495345,1137
3406495346,249
3406495347,1596
3406495348,242
3406495349,1509
3406495350,639
3406495353,386
3406495354,343
3406495355,1595
3406495356,1513
3406495357,1224
3406495358,928
3406495359,986
3406495360,900
3406495361,687
3406495362,877
3406495363,605
3406495364,594
3406495365,1213
3406495366,891
3406495368,88
3406495371,745
3406495372,639
3406495373,386
3406495374,1005
3406495378,890
3406495380,1595
3406495381,205
3406495382,42
3406495383,1239
3406495384,510
3406495386,900
3406495387,1049
3406495389,1040
3406495391,973
3406495393,1557
3406495394,949
3406496301,805
3406496302,1470
3406496303,906
3406496304,880
3406496306,379
3406496307,242
3406496308,1422
3406496310,32
3406496312,1064
3406496313,536
3406496314,770
3406496315,536
3406496316,787
3406496317,83
3406496318,1371
3406496319,628
3406496320,1038
3406496321,297
3406496322,1239
3406496323,83
3406496325,1128
3406496326,374
3406496327,877
3406496331,242
3406496332,555
3406496333,168
3406496335,687
3406496336,982
3406496337,259
3406496339,1242
3406496340,1486
3406496341,345
3406496343,506
3406496344,651
3406496345,969
3406496347,23
3406496348,119
3406496349,1355
3406496350,119
3406496352,357
3406496353,514
3406496354,776
3406496356,212
3406496357,232
3406496358,343
3406496359,172
3406496360,962
3406496361,75
3406496362,1005
3406496363,215
3406496364,657
3406496365,639
3406496366,506
3406496368,639
3406496369,1325
3406496370,794
3406496372,591
3406496373,170
3406496374,719
3406496377,1242
3406496378,894
3406496383,1108
3406497301,293
3406497303,13
3406497304,1503
3406497306,124
3406497307,976
3406497308,1184
3406497310,687
3406497311,1046
3406497312,1390
3406497314,1061
3406497315,1146
3406497317,1426
3406497318,533
3406497319,266
3406497320,62
3406497321,62
3406497323,1141
3406497324,1401
3406497325,1486
3406497326,471
3406497327,538
3406497328,88
3406497329,1172
3406497330,88
3406497331,857
3406497334,533
3406497335,779
3406497336,663
3406497337,469
3406497338,368
3406497339,262
3406497342,1031
3406497343,553
3406497344,1109
3406497345,1526
3406497346,637
3406497347,1145
3406497348,591
3406497349,969
3406497350,580
3406497351,1014
3406497352,99
3406497353,539
3406497354,389
3406497355,637
3406497356,54
3406497357,468
3406497358,262
3406497359,1128
3406497360,779
3406497361,553
3406497362,877
3406497363,1538
3406497364,1182
3406497365,636
3406497366,663
3406497370,594
3406497371,103
3406497374,223
3406497375,670
3406497376,956
